Provider Id,Provider Name,Total_Discharges
280061,REGIONAL WEST MEDICAL CENTER,3087.0
50289,SETON MEDICAL CENTER,3086.0
330128,ELMHURST HOSPITAL CENTER,3086.0
190041,CHRISTUS SCHUMPERT HEALTH SYSTEM,3085.0
260095,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",3083.0
190086,NORTHERN LOUISIANA MEDICAL CENTER,3082.0
150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,3081.0
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,3080.0
310028,NEWTON MEDICAL CENTER,3078.0
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,3073.0
380018,ROGUE VALLEY MEDICAL CENTER,3073.0
310091,MEMORIAL HOSPITAL OF SALEM COUNTY,3072.0
140177,JACKSON PARK HOSPITAL,3072.0
250069,RUSH FOUNDATION HOSPITAL,3064.0
330340,SOUTHAMPTON HOSPITAL,3063.0
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,3061.0
450847,MEMORIAL HERMANN KATY HOSPITAL,3061.0
360054,HOLZER MEDICAL CENTER,3060.0
330009,BRONX-LEBANON HOSPITAL CENTER,3056.0
520037,MINISTRY SAINT JOSEPH'S HOSPITAL,3054.0
450152,METROPLEX HOSPITAL,3054.0
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",3053.0
150005,HENDRICKS REGIONAL HEALTH,3048.0
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,3047.0
70029,BRISTOL HOSPITAL,3047.0
110191,"HENRY MEDICAL CENTER, INC",3043.0
30114,ORO VALLEY HOSPITAL,3040.0
140013,PROCTOR HOSPITAL,3032.0
200008,MERCY HOSPITAL,3031.0
50025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,3031.0
310031,DEBORAH HEART AND LUNG CENTER,3029.0
520087,GUNDERSEN LUTHERAN MEDICAL CENTER,3028.0
200039,MAINEGENERAL MEDICAL CENTER,3028.0
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,3024.0
50335,SONORA REGIONAL MEDICAL CENTER,3022.0
260081,SSM ST CLARE HEALTH CENTER,3020.0
50295,MERCY HOSPITAL,3006.0
50283,VALLEYCARE MEDICAL CENTER,3006.0
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,3004.0
360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,3004.0
140180,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,3003.0
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,3002.0
520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,3000.0
140122,HINSDALE HOSPITAL,3000.0
380014,GOOD SAMARITAN REGIONAL MEDICAL CENTER,2999.0
170013,HAYS MEDICAL CENTER,2997.0
150011,MARION GENERAL HOSPITAL,2995.0
50426,WEST ANAHEIM MEDICAL CENTER,2995.0
450876,LUBBOCK HEART HOSPITAL LP,2992.0
50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,2986.0
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,2983.0
390009,SAINT VINCENT HOSPITAL,2982.0
50197,SEQUOIA HOSPITAL,2979.0
50724,BAKERSFIELD HEART HOSPITAL,2975.0
500011,HIGHLINE MEDICAL CENTER,2972.0
360211,TRINITY MEDICAL CTR EAST&TRINITY MEDICAL CTR WEST,2970.0
220066,MERCY MEDICAL CENTER,2968.0
240213,HEALTHEAST WOODWINDS HOSPITAL,2967.0
390127,PHOENIXVILLE HOSPITAL,2964.0
670041,SETON MEDICAL CENTER WILLIAMSON,2959.0
500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,2958.0
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,2958.0
10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,2957.0
450424,SAN JACINTO METHODIST HOSPITAL,2954.0
160016,TRINITY REGIONAL MEDICAL CENTER,2952.0
360012,MOUNT CARMEL ST ANN'S HOSPITAL,2945.0
340130,CAROLINAS MEDICAL CENTER-UNION,2945.0
450280,BAYLOR MEDICAL CENTER AT GARLAND,2942.0
110034,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,2941.0
260078,OZARKS MEDICAL CENTER,2940.0
390013,EVANGELICAL COMMUNITY HOSPITAL,2937.0
500119,VALLEY HOSPITAL,2935.0
140049,WEST SUBURBAN MEDICAL CENTER,2934.0
50633,TWIN CITIES COMMUNITY HOSPITAL,2930.0
380089,LEGACY MERIDIAN PARK MEDICAL CENTER,2928.0
60003,LONGMONT UNITED HOSPITAL,2917.0
60009,EXEMPLA LUTHERAN MEDICAL CENTER,2916.0
140251,OUR LADY OF THE RESURRECTION MED CTR,2915.0
260110,SOUTHEASTHEALTH,2914.0
340090,JOHNSTON MEMORIAL HOSPITAL,2911.0
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,2895.0
260011,ST MARYS HEALTH CENTER,2892.0
30064,BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,2889.0
310003,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,2887.0
360074,FLOWER HOSPITAL,2885.0
50002,ST ROSE HOSPITAL,2880.0
90003,HOWARD UNIVERSITY HOSPITAL,2879.0
360234,MERCY HEALTH - WEST HOSPITAL,2878.0
420070,PALMETTO HEALTH TUOMEY HOSPITAL,2866.0
390080,JEANES HOSPITAL,2866.0
170185,SAINT LUKE'S SOUTH HOSPITAL,2866.0
100268,WEST BOCA MEDICAL CENTER,2864.0
420098,WACCAMAW COMMUNITY HOSPITAL,2862.0
330047,ST MARY'S HOSPITAL AT AMSTERDAM,2862.0
230099,MERCY MEMORIAL HOSPITAL SYSTEM,2861.0
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,2855.0
390002,UPMC MCKEESPORT,2855.0
330372,FRANKLIN HOSPITAL,2855.0
220062,ADCARE HOSPITAL OF WORCESTER INC,2853.0
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,2850.0
100252,RAULERSON HOSPITAL,2849.0
520021,UNITED HSPTL SYS,2849.0
30122,BANNER GATEWAY MEDICAL CENTER,2848.0
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,2846.0
450643,DOCTORS HOSPITAL OF LAREDO,2846.0
230142,OAKWOOD ANNAPOLIS HOSPITAL,2844.0
220066,MERCY MEDICAL CTR,2842.0
330246,ST CHARLES HOSPITAL,2842.0
310028,NEWTON MEMORIAL HOSPITAL,2840.0
500031,GRAYS HARBOR COMMUNITY HOSPITAL,2834.0
60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,2834.0
310096,"SAINT MICHAEL'S MEDICAL CENTER, INC",2832.0
160067,COVENANT MEDICAL CENTER,2831.0
510071,BLUEFIELD REGIONAL MEDICAL CENTER,2828.0
410004,ROGER WILLIAMS MEDICAL CENTER,2827.0
100269,PALMS WEST HOSPITAL,2827.0
670025,THE HEART HOSPITAL BAYLOR PLANO,2824.0
500019,PROVIDENCE CENTRALIA HOSPITAL,2824.0
330233,BROOKDALE HOSPITAL MEDICAL CENTER,2823.0
500053,KENNEWICK GENERAL HOSPITAL,2823.0
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,2819.0
110034,AU MEDICAL CENTER,2817.0
170176,OVERLAND PARK REG MED CTR,2812.0
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,2804.0
30038,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,2797.0
420009,OCONEE MEDICAL CENTER,2796.0
450558,ABILENE REGIONAL MEDICAL CENTER,2796.0
40134,"ARKANSAS HEART HOSPITAL, LLC",2795.0
520089,UNITYPOINT HEALTH - MERITER,2794.0
450469,TEXAS HEALTH PRESBYTERIAN HOSPITAL-WNJ,2793.0
460001,UTAH VALLEY HOSPITAL,2791.0
500124,EVERGREEN HOSPITAL MEDICAL CENTER,2790.0
100049,HIGHLANDS REGIONAL MEDICAL CENTER,2790.0
360082,EUCLID HOSPITAL,2789.0
330279,MERCY HOSPITAL OF BUFFALO,2782.0
390228,ST CLAIR MEMORIAL HOSPITAL,2782.0
110089,COFFEE REGIONAL MEDICAL CENTER,2774.0
310006,"ST MARY'S HOSPITAL, PASSAIC",2774.0
360059,METRO HEALTH MEDICAL CENTER,2773.0
440006,SKYLINE MEDICAL CENTER,2773.0
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,2772.0
140034,ST MARYS HOSPITAL,2757.0
30094,ABRAZO ARROWHEAD CAMPUS,2756.0
100092,WUESTHOFF MEDICAL CENTER-ROCKLEDGE,2756.0
340132,MARIA PARHAM MEDICAL CENTER,2755.0
260005,SSM ST JOSEPH HEALTH CENTER,2753.0
140080,RHC ST FRANCIS HOSPITAL,2748.0
390265,JEFFERSON REGIONAL MEDICAL CENTER,2745.0
260081,SSM HEALTH ST CLARE HOSPITAL - FENTON,2745.0
190015,"NORTH OAKS MEDICAL CENTER, L L C",2740.0
350002,CHI ST ALEXIUS HEALTH BISMARCK,2736.0
230176,OAKWOOD SOUTHSHORE MEDICAL CENTER,2735.0
120022,STRAUB CLINIC AND HOSPITAL,2735.0
360125,ASHTABULA COUNTY MEDICAL CENTER,2735.0
450203,WEATHERFORD REGIONAL MEDICAL CENTER,2734.0
110164,COLISEUM MEDICAL CENTERS,2733.0
110191,PIEDMONT HENRY HOSPITAL,2733.0
220001,"HEALTHALLIANCE HOSPITALS, INC",2732.0
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,2732.0
430014,AVERA ST LUKES,2732.0
40041,ST MARYS REGIONAL MEDICAL CENTER,2726.0
330103,OLEAN GENERAL HOSPITAL,2721.0
300005,LAKES REGION GENERAL HOSPITAL,2720.0
330267,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,2718.0
340090,JOHNSTON HEALTH,2714.0
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,2713.0
370025,MUSKOGEE REGIONAL MEDICAL CENTER,2711.0
230176,BEAUMONT HOSPITAL - TRENTON,2711.0
50115,PALOMAR MEDICAL CENTER,2707.0
330239,WOMAN'S CHRISTIAN ASSOCIATION,2707.0
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,2706.0
380050,SKY LAKES MEDICAL CENTER,2705.0
140018,MT SINAI HOSPITAL MEDICAL CENTER,2705.0
180005,HIGHLANDS REGIONAL MEDICAL CENTER,2704.0
210016,ADVENTIST HEALTHCARE WASHINGTON ADVENTIST HOSPITAL,2701.0
390065,GETTYSBURG HOSPITAL,2698.0
190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,2697.0
330127,JACOBI MEDICAL CENTER,2697.0
50581,LAKEWOOD REGIONAL MEDICAL CENTER,2696.0
340015,ROWAN REGIONAL MEDICAL CENTER,2691.0
220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,2690.0
220088,NEW ENGLAND BAPTIST HOSPITAL,2688.0
450039,JPS HEALTH NETWORK,2684.0
520066,MERCY HLTH SYS CORP,2681.0
260163,PARKLAND HEALTH CENTER,2676.0
50350,BEVERLY HOSPITAL,2674.0
130049,KOOTENAI MEDICAL CENTER,2665.0
210003,PRINCE GEORGES  HOSPITAL CENTER,2662.0
100032,BAYFRONT MEDICAL CENTER INC,2661.0
250031,RIVER REGION HEALTH SYSTEM,2655.0
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,2654.0
60023,ST MARYS HOSPITAL AND MEDICAL CENTER,2652.0
30014,JOHN C. LINCOLN MEDICAL CENTER,2651.0
100181,LARKIN COMMUNITY HOSPITAL,2649.0
370014,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA,2647.0
360059,METROHEALTH SYSTEM,2647.0
30011,ST JOSEPH'S HOSPITAL,2645.0
210028,MEDSTAR SAINT MARY'S HOSPITAL,2643.0
100267,ENGLEWOOD COMMUNITY HOSPITAL,2643.0
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,2639.0
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",2638.0
390173,INDIANA REGIONAL MEDICAL CENTER,2633.0
210018,MEDSTAR MONTGOMERY MEDICAL CENTER,2633.0
100071,BROOKSVILLE REGIONAL HOSPITAL,2632.0
180116,JACKSON PURCHASE MEDICAL CENTER,2630.0
100099,LAKE WALES MEDICAL CENTER,2629.0
390185,HAZLETON GENERAL HOSPITAL,2625.0
100275,WELLINGTON REGIONAL MEDICAL CENTER,2624.0
390267,WESTERN PENNSYLVANIA HOSP FORBES REGIONAL CAMPUS,2623.0
180056,METHODIST HOSPITAL,2622.0
320006,EASTERN NEW MEXICO MEDICAL CENTER,2618.0
340051,WATAUGA MEDICAL CENTER,2617.0
180080,BAPTIST REGIONAL MEDICAL CENTER,2613.0
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,2613.0
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,2612.0
250094,WESLEY MEDICAL CENTER,2612.0
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,2612.0
260023,MERCY HOSPITAL JEFFERSON,2612.0
230072,HOLLAND COMMUNITY HOSPITAL,2610.0
240056,RIDGEVIEW MEDICAL CENTER,2607.0
440150,TRISTAR SUMMIT MEDICAL CENTER,2607.0
100077,PEACE RIVER REGIONAL MEDICAL CENTER,2603.0
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2603.0
450820,METHODIST SUGAR LAND HOSPITAL,2602.0
360096,EAST LIVERPOOL CITY HOSPITAL,2596.0
510055,CABELL HUNTINGTON HOSPITAL INC,2596.0
390058,CARLISLE REGIONAL MEDICAL CENTER,2596.0
390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,2591.0
360354,"WEST CHESTER HOSPITAL, LLC",2591.0
180124,GREENVIEW REGIONAL HOSPITAL,2587.0
450484,WOODLAND HEIGHTS MEDICAL CENTER,2583.0
450211,MEMORIAL HEALTH SYSTEM OF EAST TEXAS- LUFKIN,2582.0
370023,"DUNCAN REGIONAL HOSPITAL, INC",2579.0
450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,2578.0
110003,SATILLA REGIONAL MEDICAL CENTER,2577.0
50045,EL CENTRO REGIONAL MEDICAL CENTER,2576.0
180027,MURRAY-CALLOWAY COUNTY HOSPITAL,2570.0
200021,MID COAST HOSPITAL,2570.0
10114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",2569.0
190167,MERCY REGIONAL MEDICAL CENTER,2568.0
390226,PENNSYLVANIA HOSPITAL,2563.0
210035,CIVISTA MEDICAL CENTER,2562.0
500002,PROVIDENCE ST MARY MEDICAL CENTER,2562.0
520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",2561.0
230105,NORTHERN MICHIGAN REGIONAL HOSPITAL,2559.0
40088,MEDICAL CENTER SOUTH ARKANSAS,2559.0
390016,JAMESON MEMORIAL HOSPITAL,2557.0
460004,MCKAY DEE HOSPITAL CENTER,2554.0
50414,MERCY HOSPITAL OF FOLSOM,2547.0
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,2543.0
180018,ST CLAIRE REGIONAL MEDICAL CENTER,2541.0
30064,"UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSIT, THE",2540.0
140063,RUSH OAK PARK HOSPITAL,2539.0
50232,FRENCH HOSPITAL MEDICAL CENTER,2539.0
120026,PALI MOMI MEDICAL CENTER,2538.0
330279,MERCY HOSPITAL,2537.0
50007,MILLS-PENINSULA MEDICAL CENTER,2536.0
180011,SAINT JOSEPH HOSPITAL LONDON,2532.0
490060,CLINCH VALLEY MEDICAL CENTER,2526.0
140160,FHN MEMORIAL HOSPITAL,2523.0
410008,SOUTH COUNTY HOSPITAL INC,2518.0
340171,PRESBYTERIAN HOSPITAL MATTHEWS,2515.0
100266,GULF BREEZE HOSPITAL,2511.0
140125,GATEWAY REGIONAL MEDICAL CENTER,2511.0
110031,SPALDING REGIONAL MEDICAL CENTER,2509.0
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2503.0
460004,MCKAY DEE HOSPITAL,2497.0
330307,CAYUGA MEDICAL CENTER AT ITHACA,2491.0
220017,CARNEY HOSPITAL,2491.0
390178,UPMC HORIZON,2491.0
280125,FAITH REGIONAL HEALTH SERVICES,2489.0
100180,ST PETERSBURG GENERAL HOSPITAL,2489.0
490110,LEWISGALE HOSPITAL MONTGOMERY,2488.0
140224,SAINT JOSEPH HOSPITAL,2483.0
470001,CENTRAL VERMONT MEDICAL CENTER,2482.0
460047,ST MARK'S HOSPITAL,2482.0
280020,CHI HEALTH ST ELIZABETH,2481.0
210034,HARBOR HOSPITAL,2480.0
110115,WELLSTAR ATLANTA MEDICAL CENTER,2480.0
100242,GULF COAST MEDICAL CENTER,2479.0
460047,ST MARKS HOSPITAL,2478.0
450147,DETAR HEALTHCARE SYSTEM,2476.0
350015,SANFORD MEDICAL CENTER BISMARCK,2475.0
450587,BROWNWOOD REGIONAL MEDICAL CENTER,2475.0
50636,POMERADO HOSPITAL,2475.0
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,2472.0
150086,DEARBORN COUNTY HOSPITAL,2471.0
100039,BROWARD HEALTH MEDICAL CENTER,2468.0
140155,PROVENA ST MARYS HOSPITAL,2465.0
50099,SAN ANTONIO REGIONAL HOSPITAL,2462.0
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2459.0
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,2456.0
450669,MEDICAL CENTER OF LEWISVILLE,2453.0
100032,BAYFRONT HEALTH - ST PETERSBURG,2452.0
140197,METHODIST HOSPITAL OF CHICAGO,2451.0
240100,SANFORD BEMIDJI MEDICAL CENTER,2451.0
450130,NIX HEALTH CARE SYSTEM,2447.0
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,2447.0
140124,JOHN H STROGER JR HOSPITAL,2444.0
520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,2442.0
490020,JOHN RANDOLPH MEDICAL CENTER,2442.0
340130,CAROLINAS HEALTHCARE SYSTEM UNION,2441.0
260113,MISSOURI DELTA MEDICAL CENTER,2437.0
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,2437.0
210028,SAINT MARY'S HOSPITAL,2434.0
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,2433.0
380060,ADVENTIST MEDICAL CENTER,2432.0
230054,UP HEALTH SYSTEM - MARQUETTE,2432.0
50179,EMANUEL MEDICAL CENTER,2432.0
150126,FRANCISCAN HEALTH CROWN POINT,2431.0
260193,ST MARY'S MEDICAL CENTER,2430.0
150088,SAINT JOHN'S HEALTH SYSTEM,2430.0
340003,NORTHERN HOSPITAL OF SURRY COUNTY,2430.0
290005,NORTH VISTA HOSPITAL,2429.0
370047,MERCY MEMORIAL HEALTH CENTER,2428.0
330180,SAMARITAN HOSPITAL,2428.0
260105,ST LOUIS UNIVERSITY HOSPITAL,2428.0
130003,ST JOSEPH REGIONAL MEDICAL CENTER,2423.0
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",2420.0
250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,2420.0
130002,ST LUKE'S MAGIC VALLEY RMC,2419.0
180080,BAPTIST HEALTH CORBIN,2416.0
360012,MOUNT CARMEL ST ANN'S,2412.0
50007,PENINSULA MEDICAL CENTER,2410.0
360141,NORTHSIDE MEDICAL CENTER,2405.0
10085,DECATUR GENERAL HOSPITAL,2405.0
340060,MOREHEAD MEMORIAL HOSPITAL,2401.0
450508,MEMORIAL HOSPITAL,2396.0
450844,METHODIST WILLOWBROOK HOSPITAL,2395.0
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,2390.0
260005,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,2386.0
520013,SACRED HEART HOSPITAL,2382.0
340123,RANDOLPH HOSPITAL,2382.0
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,2382.0
50179,EMANUEL MEDICAL CENTER INC,2380.0
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,2380.0
110192,EMORY EASTSIDE MEDICAL CENTER,2378.0
360036,WOOSTER COMMUNITY HOSPITAL,2377.0
230207,MCLAREN OAKLAND,2377.0
160110,ALLEN HOSPITAL,2372.0
330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,2371.0
330267,HUDSON VALLEY HOSPITAL CENTER,2370.0
370094,ALLIANCEHEALTH MIDWEST,2369.0
50228,SAN FRANCISCO GENERAL HOSPITAL,2365.0
280009,GOOD SAMARITAN HOSPITAL,2364.0
510002,GREENBRIER VALLEY MEDICAL CENTER,2361.0
310074,LIBERTYHEALTH-JERSEY CITY MEDICAL CENTER CAMPUS,2360.0
510055,CABELL-HUNTINGTON HOSPITAL INC,2360.0
670023,METHODIST MANSFIELD MEDICAL CENTER,2357.0
390228,ST CLAIR HOSPITAL,2354.0
140122,ADVENTIST HINSDALE HOSPITAL,2351.0
110023,GORDON HOSPITAL,2349.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,2344.0
50457,ST MARY'S MEDICAL CENTER,2339.0
110016,WEST GEORGIA MEDICAL CENTER,2339.0
440150,SUMMIT MEDICAL CENTER,2338.0
300019,CHESHIRE MEDICAL CENTER,2336.0
230142,BEAUMONT HOSPITAL - WAYNE,2335.0
490136,BON SECOURS ST FRANCIS MEDICAL CENTER,2335.0
50099,SAN ANTONIO COMMUNITY HOSPITAL,2332.0
310016,CHRIST HOSPITAL,2330.0
310003,PALISADES MEDICAL CENTER,2328.0
30024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,2324.0
670047,SIERRA PROVIDENCE EAST MEDICAL CENTER,2324.0
40039,ARKANSAS METHODIST MEDICAL CENTER,2319.0
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,2315.0
180127,FRANKFORT REGIONAL MEDICAL CENTER,2314.0
260200,SSM ST JOSEPH HOSPITAL WEST,2313.0
340064,WILKES REGIONAL MEDICAL CENTER,2312.0
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,2311.0
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,2310.0
450677,HUGULEY HEALTH SYSTEM,2310.0
80003,ST FRANCIS HOSPITAL,2306.0
110008,NORTHSIDE HOSPITAL CHEROKEE,2305.0
150090,FRANCISCAN ST MARGARET HEALTH - DYER,2303.0
330277,CORNING HOSPITAL,2302.0
100086,BROWARD HEALTH NORTH,2300.0
190177,LAKEVIEW REGIONAL MEDICAL CENTER,2299.0
230099,PROMEDICA MONROE REGIONAL HOSPITAL,2299.0
330102,KENMORE MERCY HOSPITAL,2296.0
310021,ST FRANCIS MEDICAL CENTER,2296.0
50038,SANTA CLARA VALLEY MEDICAL CENTER,2295.0
360262,MERCY ST ANNE HOSPITAL,2295.0
10144,SPRINGHILL MEMORIAL HOSPITAL,2294.0
220082,SAINTS  MEDICAL CENTER INC,2293.0
670056,SETON MEDICAL CENTER HAYS,2291.0
390147,MONONGAHELA VALLEY HOSPITAL,2287.0
300017,PARKLAND MEDICAL CENTER,2287.0
500021,SAINT CLARE HOSPITAL,2286.0
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,2285.0
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,2284.0
220016,BAYSTATE FRANKLIN MEDICAL CENTER,2283.0
150162,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,2283.0
140093,PROVENA UNITED SAMARITANS MEDCTR-LOGAN,2282.0
440072,DYERSBURG REGIONAL MEDICAL CENTER,2282.0
450537,METHODIST RICHARDSON MEDICAL CENTER,2278.0
490130,RIVERSIDE WALTER REED HOSPITAL,2272.0
440189,REGIONAL HOSPITAL OF JACKSON,2269.0
50752,BROTMAN MEDICAL CENTER,2268.0
370047,"MERCY HOSPITAL ARDMORE, INC",2263.0
330204,BELLEVUE HOSPITAL CENTER,2263.0
30014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,2259.0
340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,2257.0
370032,DEACONESS HOSPITAL,2257.0
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,2256.0
320002,ST VINCENT HOSPITAL,2256.0
330202,KINGS COUNTY HOSPITAL CENTER,2255.0
120005,HILO MEDICAL CENTER,2254.0
490115,TWIN COUNTY REGIONAL HOSPITAL,2252.0
100299,LAKEWOOD RANCH MEDICAL CENTER,2251.0
240004,HENNEPIN COUNTY MEDICAL CENTER,2249.0
350002,ST ALEXIUS MEDICAL CENTER,2245.0
100050,PALM SPRINGS GENERAL HOSPITAL,2244.0
200019,SOUTHERN MAINE HEALTH CARE,2243.0
140058,PASSAVANT AREA HOSPITAL,2242.0
330386,CATSKILL REGIONAL MEDICAL CENTER,2239.0
210003,PRINCE GEORGES HOSPITAL CENTER,2239.0
450280,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,2238.0
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,2237.0
50262,RONALD REAGAN UCLA MEDICAL CENTER,2234.0
110192,EASTSIDE MEDICAL CENTER,2234.0
140113,PROVENA COVENANT MEDICAL CENTER- URBANA,2230.0
10061,HIGHLANDS MEDICAL CENTER,2230.0
450147,DETAR HOSPITAL NAVARRO,2229.0
260052,MERCY HOSPITAL WASHINGTON,2226.0
50704,MISSION COMMUNITY HOSPITAL,2223.0
140184,HEARTLAND REGIONAL MEDICAL CENTER,2214.0
50763,SILVER LAKE MEDICAL CENTER,2214.0
50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,2213.0
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,2212.0
310074,JERSEY CITY MEDICAL CENTER,2209.0
50498,SUTTER AUBURN FAITH HOSPITAL,2209.0
90008,UNITED MEDICAL CENTER,2208.0
50056,ANTELOPE VALLEY HOSPITAL,2200.0
140064,ST MARY MEDICAL CENTER,2199.0
50191,ST MARY MEDICAL CENTER,2193.0
140127,BROMENN HEALTHCARE,2192.0
440035,TENNOVA HEALTHCARE-CLARKSVILLE,2192.0
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,2191.0
450104,GUADALUPE REGIONAL MEDICAL CENTER,2191.0
200020,YORK HOSPITAL,2189.0
140304,ADVENTIST BOLINGBROOK HOSPITAL,2187.0
420030,COLLETON MEDICAL CENTER,2185.0
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2184.0
450688,DALLAS REGIONAL MEDICAL CENTER,2179.0
180093,REGIONAL MEDICAL CENTER OF HOPKINS COUNTY,2179.0
70003,DAY KIMBALL HOSPITAL,2179.0
230030,MIDMICHIGAN MEDICAL CENTER-GRATIOT,2173.0
520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2173.0
270003,ST PETER'S HOSPITAL,2168.0
130002,ST LUKES MAGIC VALLEY RMC,2167.0
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,2163.0
440185,TENNOVA HEALTHCARE-CLEVELAND,2163.0
230270,OAKWOOD HERITAGE HOSPITAL,2161.0
210035,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,2161.0
180002,WHITESBURG ARH HOSPITAL,2158.0
260210,ST ALEXIUS HOSPITAL,2157.0
340097,HUGH CHATHAM MEMORIAL HOSPITAL,2152.0
240104,ST FRANCIS REGIONAL MEDICAL CENTER,2148.0
450855,HARLINGEN MEDICAL CENTER,2148.0
260200,SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS,2143.0
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",2137.0
